Timestamp,Calbration Flag,ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z,GYR_X,GYR_Y,GYR_Z,YAW,PITCH,ROLL,QUAT_0,QUAT_1,QUAT_2,QUAT_3,GRA_X,GRA_Y,GRA_Z,LIN_X,LIN_Y,LIN_Z,LDR1,LDR2,LDR3,LDR4,LDR5,LDR6,US_1,US_2,US_3,US_4,US_5
1642068,1,3570,-840,-7140,-70,-72,1000,-126,-129,-18,78.535721,-1.871613,-0.604341,0.006255,-0.015982,0.632787,0.774136,0.032660,-0.010542,0.999411,-0.037340,0.061458,-0.000589,67,82,30,58,230,28,164,150,149,150,80
1642075,1,-2100,-4620,-6860,-49,-77,976,-142,-130,-21,78.516296,-1.865272,-0.594322,0.006285,-0.015885,0.632658,0.774243,0.032549,-0.010367,0.999416,-0.016451,0.066633,0.023416,71,88,32,62,246,29,164,150,149,150,80
1642089,1,3290,8610,-6090,-80,-8,1126,-127,-133,-18,78.592239,-1.996476,-0.551514,0.007309,-0.016530,0.633160,0.773810,0.034838,-0.009620,0.999347,-0.045162,-0.001620,-0.126653,71,87,32,61,240,28,164,150,149,150,80
1642096,1,3360,-2660,-8820,-64,-71,947,-153,-130,-24,78.602592,-1.860719,-0.611812,0.006153,-0.015946,0.633239,0.773768,0.032470,-0.010672,0.999416,-0.031530,0.060328,0.052416,67,81,30,57,226,27,164,150,149,150,80
1642110,1,-3640,-1470,-3990,-48,-71,981,-127,-127,-25,78.642220,-1.964922,-0.617927,0.006694,-0.016681,0.633492,0.773540,0.034288,-0.010778,0.999354,-0.013712,0.060222,0.018354,70,86,31,60,237,28,164,150,149,150,80
1642118,1,-5040,-3430,-2870,-51,-28,1237,-117,-129,-22,78.670357,-1.934198,-0.643940,0.006352,-0.016616,0.633682,0.773389,0.033752,-0.011232,0.999367,-0.017248,0.016768,-0.237633,67,81,30,57,227,27,164,150,149,150,80
1642125,1,3920,-1960,-4550,-12,-88,924,-132,-135,-19,78.693619,-1.952285,-0.598583,0.006762,-0.016486,0.633843,0.773256,0.034067,-0.010441,0.999365,0.022067,0.077559,0.075365,70,86,31,61,241,28,164,150,149,150,80
1642132,1,1050,-1260,-4970,-63,-48,979,-121,-133,-22,78.660378,-1.952058,-0.677489,0.006223,-0.016922,0.633608,0.773444,0.034063,-0.011817,0.999350,-0.028937,0.036183,0.02035,70,86,31,60,237,28,164,150,149,150,80
1642139,1,-2450,-2870,-5040,-27,-83,1139,-141,-138,-19,78.635933,-1.945220,-0.678907,0.006172,-0.016885,0.633443,0.773580,0.033944,-0.011842,0.999354,0.006944,0.071158,-0.139647,67,81,29,57,226,27,0,148,147,148,81
1642146,1,-630,-14280,-3570,-20,14,945,-115,-135,-16,78.573753,-1.856851,-0.650361,0.005868,-0.016134,0.633039,0.773929,0.032402,-0.011345,0.999410,0.012402,-0.025345,0.05441,70,86,31,61,242,28,0,148,147,148,81
1642153,1,3920,-2730,-70,-92,-86,960,-126,-132,-25,78.555908,-1.961638,-0.633136,0.006560,-0.016748,0.632907,0.774019,0.034230,-0.011044,0.999353,-0.057770,0.074956,0.039353,70,85,31,59,235,28,0,148,147,148,81
1642315,1,-1120,2730,-12180,-45,-68,964,-130,-135,-18,79.082314,-2.011218,-0.646017,0.006826,-0.017122,0.636448,0.771099,0.035095,-0.011268,0.999321,-0.009905,0.056732,0.03532,70,87,32,61,243,28,0,148,147,148,81
1642322,1,-2030,1820,-11830,-154,-17,1159,-126,-136,-13,78.969398,-2.055207,-0.685139,0.006790,-0.017642,0.635676,0.771725,0.035862,-0.011950,0.999285,-0.118138,0.005050,-0.159715,71,86,31,60,237,28,0,148,147,148,81
1642329,1,-2170,-13370,-8050,17,-66,948,-120,-129,-4,78.958740,-1.972479,-0.710249,0.006160,-0.017225,0.635612,0.771792,0.034419,-0.012389,0.999331,0.051419,0.053611,0.051331,67,82,30,58,232,27,0,148,147,148,81
1642336,1,2030,2520,-7840,-25,-92,986,-139,-136,-9,78.927567,-2.215974,-0.722614,0.007423,-0.018935,0.635365,0.771944,0.038666,-0.012602,0.999173,0.013666,0.079398,0.013173,71,87,32,61,244,28,0,148,147,148,81
1642357,1,4550,910,-6790,-36,-98,981,-132,-135,-13,78.830963,-2.314057,-0.791757,0.007484,-0.019986,0.634687,0.772475,0.040377,-0.013807,0.999089,0.004377,0.084193,0.018089,68,82,30,57,227,27,0,148,147,148,81
1642364,1,3850,5250,-8610,13,-78,998,-129,-126,-19,78.942627,-2.250572,-0.789307,0.007168,-0.019537,0.635450,0.771862,0.039270,-0.013765,0.999134,0.052270,0.064235,0.001134,70,85,31,60,241,28,0,148,147,148,81
1642371,1,-420,4060,-12110,-27,-130,972,-129,-129,-22,78.976265,-2.279069,-0.804219,0.007231,-0.019810,0.635669,0.771674,0.039767,-0.014025,0.999111,0.012767,0.115975,0.027111,72,89,32,61,244,28,0,148,147,148,81
1642378,1,-3990,6930,-11690,-32,-68,957,-133,-135,-7,78.977341,-2.327149,-0.836452,0.007281,-0.020312,0.635663,0.771665,0.040605,-0.014586,0.999069,0.008605,0.053414,0.042069,68,83,30,58,229,28,0,144,143,145,80
1642385,1,280,-5950,-7490,29,-22,931,-126,-132,-16,79.017517,-2.253970,-0.808162,0.007072,-0.019660,0.635950,0.771447,0.039329,-0.014094,0.999127,0.068329,0.007906,0.068127,69,85,31,60,239,28,0,144,143,145,80
1642392,1,1680,7840,-6020,-27,-29,1010,-124,-136,-13,79.066933,-2.487973,-0.852474,0.008082,-0.021478,0.636237,0.771153,0.043410,-0.014864,0.998947,0.016410,0.014136,-0.011053,72,88,32,58,240,28,0,144,143,145,80
1642399,1,700,-8050,-6300,-52,14,1038,-130,-130,-3,79.008995,-2.326486,-0.864877,0.007092,-0.020464,0.635871,0.771491,0.040594,-0.015082,0.999062,-0.011406,-0.029082,-0.038938,68,82,30,58,228,27,0,144,143,145,80
1642406,1,2030,-9730,-700,-13,-35,986,-136,-129,-10,78.863579,-2.442494,-0.863646,0.007717,-0.021247,0.634873,0.772286,0.042617,-0.015059,0.998978,0.029617,0.019941,0.012978,69,85,31,60,239,28,0,144,143,145,80
1642413,1,5460,6720,770,3,-108,978,-124,-130,-15,78.877769,-2.546853,-0.826612,0.008548,-0.021744,0.634958,0.772194,0.044436,-0.014412,0.998908,0.047436,0.093588,0.020908,72,89,32,61,244,28,0,144,143,145,80
1642420,1,840,3990,-5810,-62,-165,982,-142,-127,-19,78.857750,-2.463035,-0.864213,0.007826,-0.021389,0.634830,0.772316,0.042975,-0.015069,0.998963,-0.019025,0.149931,0.016963,68,83,30,58,230,27,0,144,143,145,80
1642427,1,-1820,3290,-9590,-23,-47,1231,-118,-127,-15,78.731392,-2.587253,-0.840563,0.008649,-0.022105,0.633961,0.773001,0.045141,-0.014655,0.998873,0.022141,0.032345,-0.232127,69,85,31,60,238,28,0,144,143,145,80
1642434,1,-980,-13650,-3500,-109,-26,894,-126,-127,-6,78.688492,-2.475109,-0.841594,0.008014,-0.021357,0.633691,0.773250,0.043185,-0.014674,0.998959,-0.065815,0.011326,0.104959,72,89,32,62,245,28,0,144,143,145,80
1642441,1,70,-7000,4970,0,-78,935,-132,-133,-7,78.536636,-2.648881,-0.839566,0.008959,-0.022530,0.632636,0.774070,0.046215,-0.014637,0.998824,0.046215,0.063363,0.063824,68,82,30,58,228,27,0,144,143,145,80
1642455,1,-4690,-2100,-3640,1,-78,984,-121,-126,-22,78.369560,-2.606921,-0.949575,0.007951,-0.022866,0.631492,0.775004,0.045484,-0.016555,0.998828,0.046484,0.061445,0.014828,72,89,32,62,255,34,0,144,143,145,80
1642462,1,-910,-3710,-5040,-106,0,1093,-126,-129,-10,78.185806,-2.721284,-0.860695,0.009145,-0.023164,0.630246,0.775996,0.047478,-0.015004,0.998760,-0.058522,-0.015004,-0.09424,69,83,30,58,230,27,0,144,143,145,80
1642469,1,-1890,-12250,-1120,-41,-18,977,-139,-130,-6,78.019493,-2.679051,-0.875914,0.008776,-0.022974,0.629123,0.776916,0.046741,-0.015270,0.998791,0.005741,0.002730,0.02179,69,84,30,59,237,28,0,142,141,142,0
1642476,1,3780,6510,280,-12,-85,1028,-123,-129,-10,77.940117,-2.887220,-0.842300,0.010131,-0.024208,0.628554,0.777323,0.050370,-0.014682,0.998623,0.038370,0.070318,-0.029377,72,89,32,62,246,29,0,142,141,142,0
1642483,1,-1680,2450,-6580,11,-81,960,-142,-132,-16,77.968002,-2.751659,-0.945609,0.008692,-0.023853,0.628747,0.777196,0.048007,-0.016484,0.998711,0.059007,0.064516,0.038711,69,84,30,58,232,27,0,142,141,142,0
1642490,1,-1050,-490,-9660,-149,-35,1173,-124,-126,-12,77.870987,-2.842882,-0.917396,0.009364,-0.024325,0.628077,0.777715,0.049597,-0.015991,0.998641,-0.099403,0.019009,-0.174359,69,84,30,59,236,28,0,142,141,142,0
1642504,1,3780,7000,-1890,-75,-45,1026,-126,-123,-18,77.884964,-2.970148,-0.906924,0.010136,-0.025129,0.628150,0.777621,0.051816,-0.015807,0.998532,-0.023184,0.029193,-0.027468,69,83,31,58,230,27,0,142,141,142,0
1642511,1,-840,1750,-4970,11,-151,974,-130,-129,-13,77.936958,-2.870375,-0.920682,0.009506,-0.024524,0.628519,0.777350,0.050077,-0.016048,0.998617,0.061077,0.134952,0.024617,69,85,31,60,237,28,0,142,141,142,0
1642518,1,-1400,1890,-9030,-157,-30,1186,-123,-129,-7,77.972374,-2.972266,-0.898784,0.010222,-0.025091,0.628744,0.777140,0.051853,-0.015665,0.998532,-0.105147,0.014335,-0.187468,72,89,32,62,245,28,0,142,141,142,0
1642525,1,1890,-11550,-7910,16,-84,836,-129,-130,-3,77.966309,-2.864531,-0.885194,0.009721,-0.024287,0.628726,0.777186,0.049975,-0.015430,0.998631,0.065975,0.068570,0.162631,68,83,30,58,229,27,0,142,141,142,0
1642539,1,-1050,3010,-5530,-80,-124,921,-115,-123,-15,78.043877,-2.948448,-0.922804,0.009944,-0.025056,0.629228,0.776753,0.051437,-0.016084,0.998547,-0.028563,0.107916,0.077547,72,89,32,62,245,28,0,142,141,142,0
1642546,1,-1260,210,-7490,-130,-24,1257,-129,-135,-4,78.054138,-3.012580,-0.895707,0.010482,-0.025340,0.629291,0.776686,0.052555,-0.015611,0.998496,-0.077445,0.008389,-0.258504,68,83,30,58,229,27,0,142,141,142,0
1642553,1,-1750,-18970,-4060,33,-67,898,-124,-130,-3,78.037743,-2.869585,-0.914855,0.009563,-0.024478,0.629204,0.776796,0.050063,-0.015947,0.998619,0.083063,0.051053,0.100619,69,84,30,59,235,27,0,138,139,139,0
1642560,1,3010,3360,-70,4,-58,971,-133,-130,-16,78.033432,-3.118567,-0.892952,0.011078,-0.026045,0.629130,0.776785,0.054402,-0.015561,0.998398,0.058402,0.042439,0.027398,72,89,32,62,246,28,0,138,139,139,0
1642567,1,-70,4690,-1960,-31,-46,973,-118,-123,-12,78.041084,-2.967805,-0.952984,0.009845,-0.025353,0.629199,0.776768,0.051775,-0.016610,0.998521,0.020775,0.029390,0.025521,69,83,30,58,229,27,0,138,139,139,0
1642574,1,-5600,-1120,-5110,-20,-77,969,-136,-129,-7,78.025116,-2.965044,-0.980596,0.009639,-0.025487,0.629085,0.776859,0.051727,-0.017091,0.998515,0.031727,0.059909,0.029515,69,84,30,59,234,27,0,138,139,139,0
1642581,1,3290,5250,-5810,-10,25,1102,-120,-127,-10,77.928635,-3.133711,-0.882482,0.011208,-0.026101,0.628419,0.777356,0.054666,-0.015379,0.998386,0.044666,-0.040379,-0.103614,72,89,32,62,245,28,0,138,139,139,0
1642588,1,3290,630,-5250,-73,-66,994,-120,-123,-10,77.922371,-3.102305,-0.955836,0.010537,-0.026291,0.628366,0.777402,0.054119,-0.016657,0.998396,-0.018881,0.049343,0.004396,69,84,30,59,231,27,0,138,139,139,0
1642595,1,-210,4760,-1260,-315,-74,1165,-129,-129,-12,77.826614,-3.253680,-0.961300,0.011308,-0.027357,0.627683,0.777906,0.056757,-0.016750,0.998248,-0.258243,0.057250,-0.166752,68,83,30,59,233,27,0,138,139,139,0
1642602,1,-630,-17360,-2030,-30,-93,923,-120,-130,-6,77.747032,-3.104086,-0.924238,0.010721,-0.026146,0.627183,0.778360,0.054150,-0.016107,0.998403,0.024150,0.076893,0.075403,72,89,32,62,245,28,0,138,139,139,0
1642609,1,1400,-5880,770,0,-101,943,-133,-129,-4,77.698303,-3.286059,-0.907610,0.011819,-0.027295,0.626818,0.778598,0.057321,-0.015814,0.998231,0.057321,0.085186,0.05523,69,83,30,58,230,27,0,138,139,139,0
1642616,1,2310,4900,-2380,12,-109,979,-118,-138,-1,77.640572,-3.278026,-0.930627,0.011605,-0.027373,0.626422,0.778917,0.057181,-0.016215,0.998232,0.069181,0.092785,0.019232,69,83,30,59,233,27,0,138,139,139,0
1642623,1,-2660,3710,-9100,-89,53,1233,-129,-127,-4,77.642189,-3.238968,-0.995214,0.010953,-0.027460,0.626425,0.778921,0.056501,-0.017341,0.998252,-0.032499,-0.070341,-0.234748,72,88,32,62,244,28,0,138,139,139,0
1642630,1,-16170,-1540,-14420,-263,41,880,-121,-121,-4,77.594635,-3.307838,-1.186177,0.010019,-0.028976,0.626040,0.779188,0.057701,-0.020667,0.998120,-0.205299,-0.061667,0.11812,68,82,30,57,226,26,0,138,139,139,0
1642637,1,-5460,-22820,-9590,267,-125,748,-132,-124,1,77.563530,-3.170410,-1.123736,0.009685,-0.027704,0.625874,0.779372,0.055306,-0.019582,0.998277,0.322306,0.105418,0.250277,69,84,30,60,236,27,0,136,136,136,68
1642644,1,7840,19250,-3150,-218,-123,848,-115,-132,0,77.539665,-3.627633,-1.150147,0.011998,-0.030958,0.625600,0.779437,0.063272,-0.020032,0.997795,-0.154728,0.102968,0.149795,69,84,30,59,231,27,0,136,136,136,68
1642651,1,-490,-5250,-5110,-8,-224,1010,-121,-118,-7,77.581039,-3.186457,-1.307440,0.008528,-0.028815,0.625945,0.779288,0.055586,-0.022782,0.998194,0.047586,0.201218,-0.011806,68,82,30,58,231,26,0,136,136,136,68
1642658,1,-1540,1890,-8470,-22,-89,1155,-123,-126,3,77.524269,-3.518639,-1.283026,0.010494,-0.030944,0.625486,0.779551,0.061373,-0.022349,0.997865,0.039373,0.066651,-0.157135,72,88,32,62,244,27,0,136,136,136,68
1642665,1,1610,-8750,-9240,-70,-35,957,-126,-129,-4,77.472992,-3.405326,-1.235983,0.010182,-0.029922,0.625177,0.779843,0.059399,-0.021532,0.998002,-0.010601,0.013468,0.041002,69,84,30,59,231,26,0,136,136,136,68
1642679,1,1260,3430,-4620,0,-103,992,-133,-124,-6,77.441147,-3.544214,-1.285441,0.010595,-0.031139,0.624914,0.780001,0.061819,-0.022390,0.997836,0.061819,0.080610,0.005836,71,87,32,62,243,27,0,136,136,136,68
1642686,1,1190,-4480,-7140,-78,-5,1148,-130,-123,4,77.420586,-3.534641,-1.244847,0.010813,-0.030854,0.624787,0.780110,0.061652,-0.021684,0.997862,-0.016348,-0.016684,-0.150138,69,83,30,60,237,28,0,136,136,136,68
1642693,1,2310,-14560,-5180,-33,-49,905,-130,-132,-6,77.396156,-3.487396,-1.219512,0.010722,-0.030397,0.624639,0.780248,0.060829,-0.021243,0.997922,0.027829,0.027757,0.092922,67,81,30,58,228,26,0,136,136,136,68
1642700,1,5880,6020,-2800,-47,-74,997,-118,-129,-3,77.389977,-3.679606,-1.191124,0.011962,-0.031551,0.624558,0.780249,0.064177,-0.020745,0.997723,0.017177,0.053255,0.000723,71,88,31,62,243,27,0,136,136,136,68
1642707,1,1540,3430,-4690,-18,-84,985,-127,-130,1,77.422615,-3.525496,-1.218513,0.010943,-0.030648,0.624810,0.780098,0.061493,-0.021225,0.997882,0.043493,0.062775,0.012882,69,83,30,59,230,26,0,136,136,136,68
1642714,1,2100,-6370,-6720,-72,-11,1145,-129,-111,6,77.417603,-3.488671,-1.173325,0.011049,-0.030152,0.624797,0.780127,0.060851,-0.020439,0.997938,-0.011149,-0.009439,-0.147063,67,81,29,58,226,26,0,136,136,136,68
1642730,1,1610,-4340,70,-54,-58,989,-136,-130,3,77.358559,-3.476632,-1.169398,0.010994,-0.030054,0.624399,0.780450,0.060641,-0.020371,0.997952,0.006641,0.037629,0.008952,70,85,30,59,232,26,0,104,132,133,69
1642737,1,3290,7140,-2450,-48,-107,1011,-114,-130,-3,77.391411,-3.411711,-1.147672,0.010797,-0.029491,0.624643,0.780279,0.059510,-0.019994,0.998028,0.011510,0.087006,-0.012973,67,80,29,57,224,25,0,104,132,133,69
1642751,1,1400,-15400,-11970,-112,-21,884,-124,-126,3,77.364502,-3.252680,-1.173946,0.009743,-0.028554,0.624489,0.780450,0.056739,-0.020455,0.998180,-0.055261,0.000545,0.114179,70,85,30,59,232,26,0,104,132,133,69
1642758,1,1890,-5250,-6860,52,-52,998,-132,-130,6,77.372765,-3.372667,-1.183874,0.010332,-0.029424,0.624516,0.780389,0.058830,-0.020625,0.998055,0.110830,0.031375,5.5e-05,67,80,29,57,225,25,0,104,132,133,69
1642765,1,3080,8400,-6020,-32,-104,955,-127,-120,0,77.404373,-3.400234,-1.190006,0.010449,-0.029642,0.624723,0.780214,0.059310,-0.020731,0.998024,0.027310,0.083269,0.043024,70,86,31,61,239,26,0,104,132,133,69
1642772,1,2380,140,-8960,-118,-31,1190,-120,-136,9,77.414459,-3.226990,-1.202875,0.009419,-0.028533,0.624828,0.780184,0.056292,-0.020959,0.998194,-0.061708,0.010041,-0.191806,70,85,30,59,231,26,0,104,132,133,69
1642779,1,2170,-17500,-9660,-39,-68,893,-135,-138,3,77.442665,-3.151976,-1.181245,0.009164,-0.027902,0.625042,0.780038,0.054985,-0.020584,0.998275,0.015985,0.047416,0.105275,67,80,29,57,224,25,0,104,132,133,69
1642786,1,3080,-1400,-7140,12,-86,1000,-123,-129,0,77.431511,-3.365811,-1.208969,0.010139,-0.029509,0.624911,0.780072,0.058711,-0.021063,0.998053,0.070711,0.064937,-0.001947,71,86,31,61,240,26,0,104,132,133,69
1642793,1,3360,7140,-10430,-35,-110,947,-133,-130,-1,77.525551,-3.292159,-1.196000,0.009849,-0.028929,0.625571,0.779568,0.057427,-0.020838,0.998132,0.022427,0.089162,0.051132,69,84,30,59,233,26,0,104,4,32773,32837
1642800,1,1960,-5600,-11410,-151,-10,988,-120,-124,0,77.536278,-3.132112,-1.201983,0.008937,-0.027873,0.625679,0.779532,0.054638,-0.020946,0.998286,-0.096362,-0.010946,0.010286,67,81,29,57,225,25,0,104,132,133,69
1642955,1,-1470,-1960,-9520,-34,-49,954,-136,-132,13,77.991257,-3.295215,-1.586258,0.007337,-0.031051,0.628631,0.777049,0.057481,-0.027636,0.997964,0.023481,0.021364,0.043964,70,84,31,59,231,26,0,104,132,133,69
1642962,1,-3500,2240,-6860,-57,-75,1198,-129,-121,13,77.984344,-3.312808,-1.624126,0.007175,-0.031378,0.628570,0.777087,0.057787,-0.028295,0.997928,0.000787,0.046705,-0.200072,67,80,29,57,223,25,0,129,129,131,68
1642969,1,5950,2170,-8400,23,-53,952,-121,-138,9,78.059555,-3.308125,-1.556061,0.007631,-0.030968,0.629099,0.776670,0.057706,-0.027110,0.997966,0.080706,0.025890,0.045966,70,85,31,61,236,26,0,129,129,131,68
1642976,1,2870,-140,-7490,-55,-78,937,-132,-130,6,78.045219,-3.350035,-1.647435,0.007238,-0.031754,0.628966,0.776750,0.058436,-0.028700,0.997879,0.003436,0.049300,0.060879,70,85,31,60,233,26,0,129,129,131,68
1642983,1,-2380,-3570,-4550,-22,-113,972,-129,-124,19,78.060768,-3.354519,-1.649737,0.007252,-0.031796,0.629070,0.776664,0.058514,-0.028740,0.997873,0.036514,0.084260,0.025873,67,80,29,57,221,25,0,129,129,131,68
1642990,1,-5740,-3010,-3010,-17,-90,991,-124,-133,13,78.060768,-3.393473,-1.687820,0.007208,-0.032269,0.629049,0.776662,0.059193,-0.029402,0.997814,0.042193,0.060598,0.006813,70,85,31,61,230,28,0,129,129,131,68
1642997,1,0,-2520,-4060,25,15,1040,-133,-126,13,78.072517,-3.373565,-1.667581,0.007239,-0.032023,0.629140,0.776598,0.058846,-0.029050,0.997844,0.083846,-0.044050,-0.042156,71,86,31,60,233,26,0,129,129,131,68
1643004,1,-1750,-3220,-2520,-56,-53,982,-135,-124,16,78.016762,-3.367990,-1.777385,0.006448,-0.032591,0.628732,0.776912,0.058749,-0.030963,0.997793,0.002749,0.022037,0.015792,67,80,29,57,231,31,0,129,129,131,68
1643011,1,-4830,-1820,-2100,-65,-109,974,-132,-132,13,77.996429,-3.385609,-1.835579,0.006144,-0.033031,0.628573,0.777025,0.059056,-0.031976,0.997743,-0.005944,0.077024,0.023742,69,84,30,60,234,25,0,129,129,131,68
1643018,1,630,4620,-4410,-44,-52,1150,-123,-126,4,77.991035,-3.449662,-1.833178,0.006511,-0.033452,0.628520,0.777047,0.060172,-0.031932,0.997677,0.016172,0.020068,-0.152323,70,85,30,59,231,25,0,129,129,131,68
1643025,1,4760,490,-8750,-55,-7,1002,-144,-129,7,78.003319,-3.418441,-1.874303,0.006064,-0.033465,0.628600,0.776985,0.059628,-0.032649,0.997687,0.004628,-0.025649,-0.004313,67,80,29,57,221,25,0,129,129,131,68
1643032,1,-770,-2870,-8820,-86,-90,973,-121,-127,22,78.014450,-3.448773,-1.928364,0.005868,-0.033967,0.628651,0.776923,0.060156,-0.033589,0.997624,-0.025844,0.056411,0.024624,69,84,30,60,235,25,0,129,129,131,68
1643039,1,-1470,-1120,-6230,-37,-24,1187,-130,-129,16,78.046486,-3.486325,-1.898202,0.006288,-0.034054,0.628866,0.776742,0.060810,-0.033063,0.997602,0.023810,-0.009063,-0.189398,71,85,31,60,232,26,0,129,129,131,68
1643046,1,-2660,-17780,-4550,-50,-87,855,-130,-121,7,78.078178,-3.309855,-1.926235,0.005137,-0.033011,0.629122,0.776588,0.057736,-0.033557,0.997768,0.007736,0.053443,0.142768,67,80,29,57,221,24,0,126,127,127,67
1643053,1,1260,-6510,-1120,43,-65,941,-141,-127,16,78.075706,-3.429534,-1.906570,0.005928,-0.033714,0.629078,0.776588,0.059821,-0.033210,0.997657,0.102821,0.031790,0.056656,70,85,31,61,237,26,0,126,127,127,67
1643060,1,5180,6090,-2030,-225,26,1283,-129,-129,21,78.082680,-3.402398,-1.899847,0.005826,-0.033492,0.629135,0.776553,0.059348,-0.033094,0.997689,-0.165652,-0.059094,-0.285311,71,86,31,60,234,26,0,126,127,127,67
1643067,1,2660,-20650,-4480,-3,-105,916,-138,-133,16,78.067329,-3.093266,-1.951217,0.003774,-0.031682,0.629099,0.776670,0.053961,-0.033999,0.997964,0.050961,0.071001,0.081964,67,80,29,56,221,25,0,126,127,127,67
1643074,1,910,-15820,-1470,-48,-129,968,-120,-133,12,77.988716,-3.249313,-1.969389,0.004486,-0.032841,0.628519,0.777087,0.056681,-0.034310,0.997803,0.008681,0.094690,0.029803,70,84,30,60,235,25,0,126,127,127,67
1643081,1,210,-11340,-2100,11,-114,930,-138,-130,24,77.987610,-3.115827,-2.006308,0.003503,-0.032139,0.628537,0.777107,0.054355,-0.034958,0.997910,0.065355,0.079042,0.06791,72,87,31,61,237,26,0,126,127,127,67
1643088,1,3570,3360,-8400,15,-112,979,-135,-129,22,78.025261,-3.122269,-1.975550,0.003757,-0.032013,0.628800,0.776899,0.054467,-0.034422,0.997922,0.069467,0.077578,0.018922,67,80,29,57,221,25,0,126,127,127,67
1643095,1,-1260,1540,-13650,-31,-36,970,-129,-135,15,78.042061,-3.019391,-2.083308,0.002466,-0.031907,0.628911,0.776818,0.052674,-0.036302,0.997952,0.021674,-0.000302,0.027952,70,85,31,60,236,25,0,126,127,127,67
1643102,1,-4410,2590,-12250,-56,-41,1187,-136,-127,13,78.052673,-3.095257,-2.135282,0.002534,-0.032706,0.628948,0.776755,0.053996,-0.037205,0.997848,-0.002004,0.003795,-0.189152,71,86,31,60,234,25,0,126,127,127,67
1643109,1,1400,-3080,-8680,45,59,908,-135,-130,19,78.076630,-3.097172,-2.148930,0.002458,-0.032793,0.629106,0.776624,0.054030,-0.037442,0.997837,0.099030,-0.096442,0.089837,67,80,29,56,221,24,0,126,127,127,67
1643116,1,3780,4200,-4130,-52,-77,962,-145,-123,18,78.102127,-3.226055,-2.198716,0.002837,-0.033939,0.629228,0.776474,0.056276,-0.038305,0.997680,0.004276,0.038695,0.03568,70,84,30,60,234,25,0,126,127,127,67
1643123,1,-1330,840,-3570,-2,-67,1017,-133,-126,13,78.122581,-3.193947,-2.282919,0.002096,-0.034183,0.629351,0.776367,0.055716,-0.039772,0.997654,0.053716,0.027228,-0.019346,71,86,31,60,235,25,0,126,127,127,67
1643130,1,-2450,4550,-4200,-2,-64,1008,-142,-130,22,78.140678,-3.290166,-2.281788,0.002638,-0.034828,0.629446,0.776259,0.057393,-0.039749,0.997560,0.055393,0.024251,-0.01044,67,80,29,56,220,24,0,126,127,127,67
1643144,1,4480,700,-8330,-14,-78,915,-127,-129,25,78.123161,-3.265167,-2.288784,0.002448,-0.034698,0.629332,0.776358,0.056957,-0.039871,0.997580,0.042957,0.038129,0.08258,72,87,31,61,237,25,0,125,123,126,66
1643151,1,-770,1680,-3500,-87,-128,978,-144,-121,18,78.116722,-3.429024,-2.321986,0.003122,-0.035989,0.629230,0.776380,0.059812,-0.040443,0.997390,-0.027188,0.087557,0.01939,68,81,29,57,223,24,0,125,123,126,66
1643158,1,-3290,3010,-2310,-41,-61,988,-135,-129,13,78.111763,-3.496958,-2.357890,0.003251,-0.036646,0.629164,0.776401,0.060996,-0.041065,0.997293,0.019996,0.019935,0.009293,69,83,30,59,232,25,0,125,123,126,66
